Market:;XETR
Date Last Update:;15.09.2026
Product Status;Instrument Status;Instrument;ISIN;Product ID;Instrument ID;WKN;Mnemonic;MIC Code;CCP eligible Code;Trading Model Type;Product Assignment Group;Product Assignment Group Description;Designated Sponsor Member ID;Designated Sponsor;Price Range Value;Price Range Percentage;Minimum Quote Size;Instrument Type;Tick Size 1;Upper Price Limit Max;Tick Size 2;Upper Price Limit 2;Tick Size 3;Upper Price Limit 3;Tick Size 4;Upper Price Limit 4;Tick Size 5;Upper Price Limit 5;Tick Size 6;Upper Price Limit 6;Tick Size 7;Upper Price Limit 7;Tick Size 8;Upper Price Limit 8;Tick Size 9;Upper Price Limit 9;Tick Size 10;Upper Price Limit 10;Tick Size 11;Upper Price Limit 11;Tick Size 12;Upper Price Limit 12;Tick Size 13;Upper Price Limit 13;Tick Size 14;Upper Price Limit 14;Tick Size 15;Upper Price Limit 15;Tick Size 16;Upper Price Limit 16;Tick Size 17;Upper Price Limit 17;Tick Size 18;Upper Price Limit 18;Tick Size 19;Upper Price Limit 19;Tick Size 20;Upper Price Limit 20;Number of Decimal Digits;Unit of Quotation;Market Segment;Market Segment Supplement;Clearing Location;Primary Market MIC Code;Reporting Market;Settlement Period;Settlement Currency;Closed Book Indicator;Market Imbalance Indicator;CUM/EX Indicator;Minimum Iceberg Total Volume;Minimum Iceberg Display Volume;EMDI Incremental A - Unnetted;EMDI Incremental A - Unnetted Port;EMDI Incremental B - Unnetted;EMDI Incremental B - Unnetted Port;EMDI Snapshot A - Unnetted;EMDI Snapshot A - Unnetted Port;EMDI Snapshot B - Unnetted;EMDI Snapshot B - Unnetted Port;EMDI Market Depth - Unnetted;EMDI Snapshot Recovery Time Interval - Unnetted;MDI Address A - Netted;MDI Port A - Netted;MDI Address B - Netted;MDI Port B - Netted;MDI Market Depth - Netted;MDI Market Depth Time Interval - Netted;MDI Recovery Time Interval - Netted;EOBI Incremental A;EOBI Incremental Port A;EOBI Incremental B;EOBI Incremental Port B;EOBI Snapshot A;EOBI Snapshot Port A;EOBI Snapshot B;EOBI Snapshot Port B;Market Maker Member ID;Market Maker;Regulatory Liquid Instrument;Pre-trade LIS Value;Partition ID;Multi CCP-eligible;Tick Size Band;Security Sub Type;Issue Date;Underlying;Maturity Date;Flat Indicator;Coupon Rate;Previous Coupon Payment Date;Next Coupon Payment Date;Pool Factor;Indexation Coefficient;Accrued Interest Calculation Method;Country Of Issue;Minimum Tradable Unit;In-Subscription;Strike Price;Minimum Order Quantity;Off-Book Reporting Market;Instrument Auction Type;Specialist Member ID;Specialist;Liquidity Provider User Group;Specialist User Group;Quoting Period Start;Quoting Period End;Currency;Warrant Type;First Trading Date;Last Trading Date;Deposit Type;Single Sided Quote Support;Liquidity Class;Cover Indicator;VolatilityCorridorOpeningAuction;VolatilityCorridorIntradayAuction;VolatilityCorridorClosingAuction;VolatilityCorridorContinuous;DisableOnBookTrading;Maximum Order Quantity;Maximum Order Value;Security Classification Value;MidpointTrading;Midpoint Execution VenueID;FixedAbsVolaInterruptionLimit;FloatAbsVolaInterruptionLimit;FixedPctVolaInterruptionLimit;FloatPctVolaInterruptionLimit;Cross Match Instruction Default;VolatilityCorridorRetailAuction
Active;Active;VOESTALPINE AG;AT0000937503;52118;2504189;000897200;VAS;XETR;Y;Continuous;AST0;OESTERREICH;CENWI#;Raiffeisen Bank International AG#;;2;225;CS;0.0001;0.1;0.0001;0.2;0.0002;0.5;0.0005;1;0.001;2;0.002;5;0.005;10;0.01;20;0.02;50;0.05;100;0.1;200;0.2;500;0.5;1000;1;2000;2;5000;5;10000;10;20000;20;50000;50;9999999999.9999;;;4;Shares;003;;BOCCP;XWBO;XETB;2;EUR;0;1;;10000.00000000;0.01000000;224.0.160.13;59001;224.0.162.13;59001;224.0.160.12;59000;224.0.162.12;59000;10;120000;224.0.161.22;59000;224.0.163.22;59000;10;750;60000;224.0.160.161;59001;224.0.162.161;59001;224.0.160.160;59000;224.0.162.160;59000;JSNZI#OPXAM;Jane Street Netherlands B.V#OPTIVER V.O.F.;Y;300000.00000000;56;Y;ESMA_LB4;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2009-03-30;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;1;;;;;;N;3264758;146000000;1;0;;0;0;5;2.6;2;
Active;Active;SBO AG;AT0000946652;52119;2504190;000907391;SLL;XETR;Y;Continuous;AST0;OESTERREICH;CENWI#;Raiffeisen Bank International AG#;;3;247;CS;0.0001;0.1;0.0002;0.2;0.0005;0.5;0.001;1;0.002;2;0.005;5;0.01;10;0.02;20;0.05;50;0.1;100;0.2;200;0.5;500;1;1000;2;2000;5;5000;10;10000;20;20000;50;50000;100;9999999999.9999;;;4;Shares;003;;BOCCP;XWBO;XETB;2;EUR;0;1;;10000.00000000;0.01000000;224.0.160.13;59001;224.0.162.13;59001;224.0.160.12;59000;224.0.162.12;59000;10;120000;224.0.161.22;59000;224.0.163.22;59000;10;750;60000;224.0.160.161;59001;224.0.162.161;59001;224.0.160.160;59000;224.0.162.160;59000;OPXAM#BALFR;OPTIVER V.O.F.#BAADER BANK AG;Y;200000.00000000;56;Y;ESMA_LB3;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2016-09-08;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;2;;;;;;N;2193126;67000000;1;0;;0;0;5;2.5;2;
Active;Active;KONTRON AG O.N;AT0000A0E9W5;52088;2504159;000A0X9EJ;KTN;XETR;Y;Continuous;SDX1;SDAX;MWBMU#PASOS#;MWB FAIRTRADE WERTPAPIERHANDELSBANK AG#Pareto Securities AS#;;2;475;CS;0.0001;0.1;0.0001;0.2;0.0002;0.5;0.0005;1;0.001;2;0.002;5;0.005;10;0.01;20;0.02;50;0.05;100;0.1;200;0.2;500;0.5;1000;1;2000;2;5000;5;10000;10;20000;20;50000;50;9999999999.9999;;;4;Shares;045;;BOCCP;XFRA;XETA;2;EUR;0;1;;10000.00000000;0.01000000;224.0.160.7;59001;224.0.162.7;59001;224.0.160.6;59000;224.0.162.6;59000;10;120000;224.0.161.19;59000;224.0.163.19;59000;10;750;60000;224.0.160.151;59001;224.0.162.151;59001;224.0.160.150;59000;224.0.162.150;59000;JSNZI#CITDB#BALFR#SISDB#JUMAM#HREDB;Jane Street Netherlands B.V#Citadel Securities GCS (Ireland) Limited#BAADER BANK AG#SUSQUEHANNA INTERNATIONAL SECURITIES#Jump Trading Europe B.V.#HRTEU Limited;Y;300000.00000000;55;Y;ESMA_LB4;;;;;;;;;;;;;;N;;1;XETU;;;;;;;;EUR;;2010-06-16;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;4;;;;;;N;7059961;146000000;1;1;XEMA;0;0;5;1.2;2;
Active;Active;WOLFTANK GROUP AG    O.N.;AT0000A25NJ6;206698;4788983;000A2PBHR;WAH;XETR;Y;Continuous;AST0;OESTERREICH;MWBMU#;MWB FAIRTRADE WERTPAPIERHANDELSBANK AG#;0.32;;1283;CS;0.0002;0.1;0.0005;0.2;0.001;0.5;0.002;1;0.005;2;0.01;5;0.02;10;0.05;20;0.1;50;0.2;100;0.5;200;1;500;2;1000;5;2000;10;5000;20;10000;50;20000;100;50000;200;9999999999.9999;;;4;Shares;003;;BOCCP;WBDM;XETB;2;EUR;0;1;;10000.00000000;0.01000000;224.0.160.13;59001;224.0.162.13;59001;224.0.160.12;59000;224.0.162.12;59000;10;120000;224.0.161.22;59000;224.0.163.22;59000;10;750;60000;224.0.160.161;59001;224.0.162.161;59001;224.0.160.160;59000;224.0.162.160;59000;BALFR;BAADER BANK AG;N;15000.00000000;56;Y;ESMA_LB2;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2020-02-14;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;3;;;;;;N;11398963;44000000;1;1;XEMB;0.3;0.2;0;0;2;
Active;Active;EPH GROUP AG IA;AT0000A34DM3;1488645;15946674;000A3EGG4;GEPH;XETR;Y;Continuous;AST0;OESTERREICH;ICFFR#;ICF BANK AG WERTPAPIERHANDELSBANK#;;4;622;CS;0.0005;0.1;0.001;0.2;0.002;0.5;0.005;1;0.01;2;0.02;5;0.05;10;0.1;20;0.2;50;0.5;100;1;200;2;500;5;1000;10;2000;20;5000;50;10000;100;20000;200;50000;500;9999999999.9999;;;4;Shares;003;;BOCCP;DUSB;XETB;2;EUR;0;1;;10000.00000000;0.01000000;224.0.160.13;59001;224.0.162.13;59001;224.0.160.12;59000;224.0.162.12;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;750;60000;224.0.160.161;59001;224.0.162.161;59001;224.0.160.160;59000;224.0.162.160;59000;;;N;15000.00000000;56;Y;ESMA_LB1;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2026-05-04;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;3;;;;;;N;4150943;44000000;1;0;;0;0;7.2;4.8;2;
Active;Active;STEYR MOTORS AG;AT0000A3FW25;955712;12156338;000A40TC4;4X0;XETR;Y;Continuous;AST0;OESTERREICH;DELFR*SEYFR#;ABN AMRO Bank N.V.*ODDO BHF SE#;;3;266;CS;0.0001;0.1;0.0001;0.2;0.0002;0.5;0.0005;1;0.001;2;0.002;5;0.005;10;0.01;20;0.02;50;0.05;100;0.1;200;0.2;500;0.5;1000;1;2000;2;5000;5;10000;10;20000;20;50000;50;9999999999.9999;;;4;Shares;055;;BOCCP;WBDM;XETS;2;EUR;0;1;;10000.00000000;0.01000000;224.0.160.13;59001;224.0.162.13;59001;224.0.160.12;59000;224.0.162.12;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;750;60000;224.0.160.161;59001;224.0.162.161;59001;224.0.160.160;59000;224.0.162.160;59000;JSNZI#WEBAM#BALFR;Jane Street Netherlands B.V#WEBB TRADERS BV#BAADER BANK AG;Y;300000.00000000;56;Y;ESMA_LB4;;;;;;;;;;;;;;N;;1;XETW;;;;;;;;EUR;;2024-10-30;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;2;;;;;;N;5177304;146000000;1;1;XEMI;0;0;5;2.5;2;
Active;Active;OESTERREICH. POST AG;AT0000APOST4;52087;2504158;000A0JML5;O3P;XETR;Y;Continuous;AST0;OESTERREICH;;;;2;316;CS;0.0001;0.1;0.0002;0.2;0.0005;0.5;0.001;1;0.002;2;0.005;5;0.01;10;0.02;20;0.05;50;0.1;100;0.2;200;0.5;500;1;1000;2;2000;5;5000;10;10000;20;20000;50;50000;100;9999999999.9999;;;4;Shares;003;;BOCCP;XWBO;XETB;2;EUR;0;1;;10000.00000000;0.01000000;224.0.160.13;59001;224.0.162.13;59001;224.0.160.12;59000;224.0.162.12;59000;10;120000;224.0.161.22;59000;224.0.163.22;59000;10;750;60000;224.0.160.161;59001;224.0.162.161;59001;224.0.160.160;59000;224.0.162.160;59000;BALFR#OPXAM#JSNZI;BAADER BANK AG#OPTIVER V.O.F.#Jane Street Netherlands B.V;Y;200000.00000000;56;Y;ESMA_LB3;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2009-08-07;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;1;;;;;;N;2144000;67000000;1;0;;0;0;5;2;2;
Active;Active;BAWAG GROUP AG;AT0000BAWAG2;432890;7026001;000A2DYJN;0B2;XETR;Y;Continuous;AST0;OESTERREICH;CENWI#;Raiffeisen Bank International AG#;;2;56;CS;0.0001;0.1;0.0001;0.2;0.0002;0.5;0.0005;1;0.001;2;0.002;5;0.005;10;0.01;20;0.02;50;0.05;100;0.1;200;0.2;500;0.5;1000;1;2000;2;5000;5;10000;10;20000;20;50000;50;9999999999.9999;;;4;Shares;003;;BOCCP;XWBO;XETB;2;EUR;0;1;;10000.00000000;0.01000000;224.0.160.13;59001;224.0.162.13;59001;224.0.160.12;59000;224.0.162.12;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;750;60000;224.0.160.161;59001;224.0.162.161;59001;224.0.160.160;59000;224.0.162.160;59000;OPXAM#BALFR;OPTIVER V.O.F.#BAADER BANK AG;Y;400000.00000000;56;Y;ESMA_LB4;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2021-11-17;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;1;;;;;;N;821609;146000000;1;0;;0;0;5;1.6;2;
Active;Active;ASTA ENERGY SOLUTIONS AG;AT100ASTA001;1386711;15227405;000A4214T;1AST;XETR;Y;Continuous;SDX1;SDAX;JBBHH#BALFR#;JOH. BERENBERG, GOSSLER & CO. KG#BAADER BANK AG#;;3;117;CS;0.0002;0.1;0.0005;0.2;0.001;0.5;0.002;1;0.005;2;0.01;5;0.02;10;0.05;20;0.1;50;0.2;100;0.5;200;1;500;2;1000;5;2000;10;5000;20;10000;50;20000;100;50000;200;9999999999.9999;;;4;Shares;045;;BOCCP;WBDM;XETA;2;EUR;0;1;;10000.00000000;0.01000000;224.0.160.7;59001;224.0.162.7;59001;224.0.160.6;59000;224.0.162.6;59000;10;120000;224.0.161.19;59000;224.0.163.19;59000;10;750;60000;224.0.160.151;59001;224.0.162.151;59001;224.0.160.150;59000;224.0.162.150;59000;CITZI;Citadel Securities GCS (Ireland) Limited;Y;300000.00000000;55;Y;ESMA_LB2;;;;;;;;;;;;;;N;;1;XETU;;;;;;;;EUR;;2026-01-30;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;2;;;;;;N;687500;44000000;1;0;;0;0;5;3.1;2;
Active;Active;FREQUENTIS AG;ATFREQUENT09;134954;4064506;000A2PHG5;FQT;XETR;Y;Continuous;AST0;OESTERREICH;BKMFR*ACAMU#SEYFR#;BankM AG*JFD Bank AG#ODDO BHF SE#;;3;113;CS;0.0001;0.1;0.0002;0.2;0.0005;0.5;0.001;1;0.002;2;0.005;5;0.01;10;0.02;20;0.05;50;0.1;100;0.2;200;0.5;500;1;1000;2;2000;5;5000;10;10000;20;20000;50;50000;100;9999999999.9999;;;4;Shares;046;;BOCCP;XFRA;XETA;2;EUR;0;1;;10000.00000000;0.01000000;224.0.160.13;59001;224.0.162.13;59001;224.0.160.12;59000;224.0.162.12;59000;10;120000;224.0.161.22;59000;224.0.163.22;59000;10;750;60000;224.0.160.161;59001;224.0.162.161;59001;224.0.160.160;59000;224.0.162.160;59000;JSNZI#BALFR#CITZI;Jane Street Netherlands B.V#BAADER BANK AG#Citadel Securities GCS (Ireland) Limited;Y;200000.00000000;56;Y;ESMA_LB3;;;;;;;;;;;;;;N;;1;XETU;;;;;;;;EUR;;2019-05-14;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;2;;;;;;N;1004497;67000000;1;0;;0;0;5;2;2;
Active;Active;VULCAN ENERGY RESOURCES;AU0000066086;471046;7383399;000A2PV3A;VUL;XETR;Y;Continuous;AUS0;AUSTRALIEN NEUSEELAND OZEANIEN;JBBHH#;JOH. BERENBERG, GOSSLER & CO. KG#;;10;3000;CS;0.0001;0.1;0.0001;0.2;0.0002;0.5;0.0005;1;0.001;2;0.002;5;0.005;10;0.01;20;0.02;50;0.05;100;0.1;200;0.2;500;0.5;1000;1;2000;2;5000;5;10000;10;20000;20;50000;50;9999999999.9999;;;4;Shares;045;;BOCCP;XASX;XETA;2;EUR;0;1;;10000.00000000;0.01000000;224.0.160.13;59001;224.0.162.13;59001;224.0.160.12;59000;224.0.162.12;59000;10;120000;224.0.161.22;59000;224.0.163.22;59000;10;750;60000;224.0.160.161;59001;224.0.162.161;59001;224.0.160.160;59000;224.0.162.160;59000;JSNZI#BALFR#WEBAM;Jane Street Netherlands B.V#BAADER BANK AG#WEBB TRADERS BV;Y;200000.00000000;56;Y;ESMA_LB4;;;;;;;;;;;;;;N;;1;XETU;;;;;;;;EUR;;2022-02-15;;NCSCviaT2S;SSQ_ON_ENTRY_ALLOWED;2;;;;;;N;93649775;146000000;1;0;;0;0;7.5;5;2;
Active;Active;KBC GROEP N.V.;BE0003565737;1232071;14130348;000854943;KDB;XETR;Y;Continuous;LUX0;BELGIEN NIEDERLANDE LUXEMBURG;OPXAM#;OPTIVER V.O.F.#;;2;76;CS;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0002;1;0.0005;2;0.001;5;0.002;10;0.005;20;0.01;50;0.02;100;0.05;200;0.1;500;0.2;1000;0.5;2000;1;5000;2;10000;5;20000;10;50000;20;9999999999.9999;;;4;Shares;003;;BOCCP;XBRU;XETB;2;EUR;0;1;;10000.00000000;0.01000000;224.0.160.13;59001;224.0.162.13;59001;224.0.160.12;59000;224.0.162.12;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;750;60000;224.0.160.161;59001;224.0.162.161;59001;224.0.160.160;59000;224.0.162.160;59000;;;Y;650000.00000000;56;Y;ESMA_LB5;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2025-09-05;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;1;;;;;;N;1696737;221000000;1;0;;0;0;5;1.5;2;
Active;Active;UCB S.A.;BE0003739530;1232072;14130349;000852738;UNC;XETR;Y;Continuous;LUX0;BELGIEN NIEDERLANDE LUXEMBURG;OPXAM#;OPTIVER V.O.F.#;;2;49;CS;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0002;1;0.0005;2;0.001;5;0.002;10;0.005;20;0.01;50;0.02;100;0.05;200;0.1;500;0.2;1000;0.5;2000;1;5000;2;10000;5;20000;10;50000;20;9999999999.9999;;;4;Shares;003;;BOCCP;XBRU;XETB;2;EUR;0;1;;10000.00000000;0.01000000;224.0.160.13;59001;224.0.162.13;59001;224.0.160.12;59000;224.0.162.12;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;750;60000;224.0.160.161;59001;224.0.162.161;59001;224.0.160.160;59000;224.0.162.160;59000;;;Y;650000.00000000;56;Y;ESMA_LB5;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2025-09-05;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;1;;;;;;N;1092977;221000000;1;0;;0;0;5;2.4;2;
Active;Active;LAKEFRONT BIOTHERAPEUTICS;BE0003818359;1232073;14130350;000A0EAT9;GXE;XETR;Y;Continuous;LUX0;BELGIEN NIEDERLANDE LUXEMBURG;OPXAM#;OPTIVER V.O.F.#;;2;432;CS;0.0001;0.1;0.0001;0.2;0.0002;0.5;0.0005;1;0.001;2;0.002;5;0.005;10;0.01;20;0.02;50;0.05;100;0.1;200;0.2;500;0.5;1000;1;2000;2;5000;5;10000;10;20000;20;50000;50;9999999999.9999;;;4;Shares;003;;BOCCP;XAMS;XETB;2;EUR;0;1;;10000.00000000;0.01000000;224.0.160.13;59001;224.0.162.13;59001;224.0.160.12;59000;224.0.162.12;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;750;60000;224.0.160.161;59001;224.0.162.161;59001;224.0.160.160;59000;224.0.162.160;59000;;;Y;300000.00000000;56;Y;ESMA_LB4;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2025-09-05;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;1;;;;;;N;6276870;146000000;1;0;;0;0;5;2;2;
Active;Active;AGEAS SA/NV;BE0974264930;432894;7026005;000A1J1DR;FO4N;XETR;Y;Continuous;LUX0;BELGIEN NIEDERLANDE LUXEMBURG;;;;2;133;CS;0.0001;0.1;0.0001;0.2;0.0002;0.5;0.0005;1;0.001;2;0.002;5;0.005;10;0.01;20;0.02;50;0.05;100;0.1;200;0.2;500;0.5;1000;1;2000;2;5000;5;10000;10;20000;20;50000;50;9999999999.9999;;;4;Shares;003;;BOCCP;XBRU;XETB;2;EUR;0;1;;10000.00000000;0.01000000;224.0.160.13;59001;224.0.162.13;59001;224.0.160.12;59000;224.0.162.12;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;750;60000;224.0.160.161;59001;224.0.162.161;59001;224.0.160.160;59000;224.0.162.160;59000;OPXAM;OPTIVER V.O.F.;Y;400000.00000000;56;Y;ESMA_LB4;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2021-11-17;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;1;;;;;;N;1958417;146000000;1;0;;0;0;5;1.25;2;
Active;Active;ANHEUSER-BUSCH INBEV;BE0974293251;52124;2504195;000A2ASUV;1NBA;XETR;Y;Continuous;LUX0;BELGIEN NIEDERLANDE LUXEMBURG;OPXAM#;OPTIVER V.O.F.#;;2;149;CS;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0002;1;0.0005;2;0.001;5;0.002;10;0.005;20;0.01;50;0.02;100;0.05;200;0.1;500;0.2;1000;0.5;2000;1;5000;2;10000;5;20000;10;50000;20;9999999999.9999;;;4;Shares;003;;BOCCP;XBRU;XETB;2;EUR;0;1;;10000.00000000;0.01000000;224.0.160.13;59001;224.0.162.13;59001;224.0.160.12;59000;224.0.162.12;59000;10;120000;224.0.161.22;59000;224.0.163.22;59000;10;750;60000;224.0.160.161;59001;224.0.162.161;59001;224.0.160.160;59000;224.0.162.160;59000;JSNZI#DRWAM#BALFR;Jane Street Netherlands B.V#DRW Europe B.V.#BAADER BANK AG;Y;650000.00000000;56;Y;ESMA_LB5;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2016-11-04;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;1;;;;;;N;3291629;221000000;1;0;;0;0;5;1.5;2;
Active;Active;UMICORE S.A.;BE0974320526;199788;4706828;000A2H5A3;NVJP;XETR;Y;Continuous;LUX0;BELGIEN NIEDERLANDE LUXEMBURG;;;;2;447;CS;0.0001;0.1;0.0001;0.2;0.0002;0.5;0.0005;1;0.001;2;0.002;5;0.005;10;0.01;20;0.02;50;0.05;100;0.1;200;0.2;500;0.5;1000;1;2000;2;5000;5;10000;10;20000;20;50000;50;9999999999.9999;;;4;Shares;003;;BOCCP;XBRU;XETB;2;EUR;0;1;;10000.00000000;0.01000000;224.0.160.13;59001;224.0.162.13;59001;224.0.160.12;59000;224.0.162.12;59000;10;120000;224.0.161.22;59000;224.0.163.22;59000;10;750;60000;224.0.160.161;59001;224.0.162.161;59001;224.0.160.160;59000;224.0.162.160;59000;JSNZI#DRWAM#OPXAM#BALFR;Jane Street Netherlands B.V#DRW Europe B.V.#OPTIVER V.O.F.#BAADER BANK AG;Y;300000.00000000;56;Y;ESMA_LB4;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2020-01-17;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;1;;;;;;N;6588447;146000000;1;0;;0;0;5;2.3;2;
Active;Active;SHELLY GROUP PLC     EO 1;BG1100003166;809091;11107169;000A2DGX9;SLYG;XETR;Y;Continuous;SDX1;SDAX;BALFR#;BAADER BANK AG#;;3;118;CS;0.0001;0.1;0.0002;0.2;0.0005;0.5;0.001;1;0.002;2;0.005;5;0.01;10;0.02;20;0.05;50;0.1;100;0.2;200;0.5;500;1;1000;2;2000;5;5000;10;10000;20;20000;50;50000;100;9999999999.9999;;;4;Shares;045;;BUBON;XBUL;XETA;2;EUR;0;1;;10000.00000000;0.01000000;224.0.160.7;59001;224.0.162.7;59001;224.0.160.6;59000;224.0.162.6;59000;10;120000;224.0.161.19;59000;224.0.163.19;59000;10;750;60000;224.0.160.151;59001;224.0.162.151;59001;224.0.160.150;59000;224.0.162.150;59000;JSNZI#CITZI;Jane Street Netherlands B.V#Citadel Securities GCS (Ireland) Limited;N;100000.00000000;55;N;ESMA_LB3;;;;;;;;;;;;;;N;;1;XETU;;;;;;;;EUR;;2024-04-29;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;2;;;;;;N;1046875;67000000;1;1;XEMA;0;0;5;2.5;2;
Active;Active;SIRMA GROUP HOLD. EO 0,51;BG1100032140;1411812;15405934;000A142WT;SIRM;XETR;Y;Continuous;NEWX;NEWEX;WSTFR#;WOLFGANG STEUBING AG#;0.1;;2000;CS;0.0002;0.1;0.0005;0.2;0.001;0.5;0.002;1;0.005;2;0.01;5;0.02;10;0.05;20;0.1;50;0.2;100;0.5;200;1;500;2;1000;5;2000;10;5000;20;10000;50;20000;100;50000;200;9999999999.9999;;;4;Shares;045;;BUBON;XBUL;XETA;2;EUR;0;1;;10000.00000000;0.01000000;224.0.160.11;59001;224.0.162.11;59001;224.0.160.10;59000;224.0.162.10;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;750;60000;224.0.160.159;59001;224.0.162.159;59001;224.0.160.158;59000;224.0.162.158;59000;;;N;15000.00000000;56;Y;ESMA_LB2;;;;;;;;;;;;;;N;;1;XETU;;;;;;;;EUR;;2026-02-24;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;3;;;;;;N;57894736;44000000;1;0;;0.075;0.05;0;0;2;
Active;Active;ALMONTY INDUSTRY O.N.;CA0203987072;1178152;13759862;000A414Q8;ALI1;XETR;Y;Continuous;NAM0;NORDAMERIKA;MWBMU#;MWB FAIRTRADE WERTPAPIERHANDELSBANK AG#;;2;722;CS;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0002;1;0.0005;2;0.001;5;0.002;10;0.005;20;0.01;50;0.02;100;0.05;200;0.1;500;0.2;1000;0.5;2000;1;5000;2;10000;5;20000;10;50000;20;9999999999.9999;;;4;Shares;003;;BOCCP;XNCM;XETB;2;EUR;0;1;;10000.00000000;0.01000000;224.0.160.9;59001;224.0.162.9;59001;224.0.160.8;59000;224.0.162.8;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;750;60000;224.0.160.157;59001;224.0.162.157;59001;224.0.160.156;59000;224.0.162.156;59000;OPXAM;OPTIVER V.O.F.;N;300000.00000000;56;N;ESMA_LB5;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2025-07-07;;NCSCviaT2S;SSQ_ON_ENTRY_ALLOWED;4;;;;;;N;15152553;221000000;1;0;XEMB;0;0;6.6;4.4;2;
Active;PendingDeletion;PARAGON KGAA  INH O.N.;DE0005558696;52862;2504955;000555869;;XETR;Y;Continuous;GER0;DEUTSCHLAND;;;;10;2000;CS;0.0002;0.1;0.0005;0.2;0.001;0.5;0.002;1;0.005;2;0.01;5;0.02;10;0.05;20;0.1;50;0.2;100;0.5;200;1;500;2;1000;5;2000;10;5000;20;10000;50;20000;100;50000;200;9999999999.9999;;;4;Shares;045;;BOCCP;XFRA;XETA;2;EUR;0;1;;10000.00000000;0.01000000;224.0.160.7;59001;224.0.162.7;59001;224.0.160.6;59000;224.0.162.6;59000;10;120000;224.0.161.19;59000;224.0.163.19;59000;10;750;60000;224.0.160.153;59001;224.0.162.153;59001;224.0.160.152;59000;224.0.162.152;59000;;;N;15000.00000000;55;N;ESMA_LB2;;;;;;;;;;;;;;N;;1;XETU;;;;;;;;EUR;;2008-02-25;2026-09-11;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;3;;;;;;N;44897959;44000000;1;0;XEMA;0;0;7.5;5;2;
